flight_id,tail_id,client_id,actions
FL5533,TAIL1261,AL2,reset_lighting;reset_panel;reset_water_waste
FL5534,TAIL1261,AL2,partial_lighting;reset_panel;reset_water_waste
FL5535,TAIL1261,AL2,reset_seat;partial_lighting;reset_panel;reset_water_waste
FL5536,TAIL1261,AL2,partial_seat;reset_lighting;reset_galley;reset_panel;reset_water_waste
FL5541,TAIL1261,AL2,reset_seat;reset_galley;reset_panel;reset_water_waste
FL5550,TAIL1262,AL3,reset_seat;partial_lighting;reset_galley;reset_panel;partial_water_waste
FL5551,TAIL1262,AL3,partial_seat;reset_lighting;reset_galley;latent_resolved_panel;reset_water_waste
FL5554,TAIL1262,AL3,partial_seat;partial_lighting;reset_galley;reset_water_waste
FL5556,TAIL1262,AL3,reset_lighting;reset_water_waste
FL5557,TAIL1262,AL3,partial_lighting;reset_galley;reset_panel
FL5559,TAIL1262,AL3,reset_seat;partial_lighting;reset_galley;reset_panel;reset_water_waste
FL5565,TAIL1263,AL4,partial_seat;partial_lighting;partial_panel;reset_water_waste
FL5566,TAIL1263,AL4,reset_seat;partial_lighting;reset_galley;reset_water_waste
FL5567,TAIL1263,AL4,partial_seat;partial_lighting;latent_resolved_lighting;partial_galley;reset_panel;partial_water_waste
FL5577,TAIL1263,AL4,reset_seat;reset_lighting;reset_galley;reset_panel;reset_water_waste
FL5584,TAIL1263,AL4,partial_seat;reset_galley;partial_panel;reset_water_waste
FL5590,TAIL1263,AL4,reset_seat;partial_lighting;reset_galley;reset_panel;reset_water_waste
FL5591,TAIL1264,AL4,reset_lighting;reset_galley;reset_panel
FL5592,TAIL1264,AL4,reset_seat;latent_resolved_seat;partial_lighting;reset_panel
FL5593,TAIL1264,AL4,reset_seat;reset_lighting;reset_galley;reset_panel;partial_water_waste
FL5594,TAIL1264,AL4,reset_galley;reset_panel;reset_water_waste
FL5606,TAIL1264,AL4,reset_seat;reset_lighting;reset_galley;partial_panel;reset_water_waste
FL5610,TAIL1265,AL2,reset_seat;partial_lighting;partial_galley;reset_water_waste
FL5611,TAIL1265,AL2,reset_seat;reset_lighting;reset_galley
FL5612,TAIL1265,AL2,reset_seat;partial_lighting;reset_galley;partial_panel;reset_water_waste
FL5613,TAIL1265,AL2,reset_seat;partial_galley;reset_panel;partial_water_waste
FL5627,TAIL1265,AL2,partial_seat;reset_lighting;reset_galley;reset_panel
FL5629,TAIL1265,AL2,partial_seat;partial_lighting;reset_water_waste
FL5634,TAIL1265,AL2,partial_seat;partial_lighting;reset_panel;partial_water_waste
FL5635,TAIL1266,AL3,reset_lighting
FL5636,TAIL1266,AL3,reset_seat;reset_lighting;partial_galley
FL5637,TAIL1266,AL3,reset_seat;reset_lighting;reset_galley;reset_panel;reset_water_waste
FL5641,TAIL1266,AL3,partial_lighting;reset_galley;reset_panel;reset_water_waste
FL5646,TAIL1266,AL3,reset_seat;partial_lighting;reset_galley;reset_panel
FL5649,TAIL1266,AL3,partial_lighting;reset_galley;reset_panel
FL5652,TAIL1266,AL3,reset_seat;partial_lighting;partial_water_waste
FL5653,TAIL1266,AL3,partial_galley;partial_panel;reset_water_waste
FL5655,TAIL1267,AL1,reset_seat;reset_lighting;reset_panel;partial_water_waste;latent_resolved_water_waste
FL5656,TAIL1267,AL1,reset_seat;reset_lighting;reset_galley;latent_resolved_panel;reset_water_waste
FL5664,TAIL1267,AL1,reset_seat;partial_lighting;partial_galley;reset_water_waste
FL5668,TAIL1268,AL1,reset_galley;reset_water_waste
FL5669,TAIL1268,AL1,reset_seat;partial_lighting;reset_galley;partial_panel;reset_water_waste
FL5678,TAIL1268,AL1,reset_seat;reset_lighting;reset_galley;reset_panel;reset_water_waste
FL5694,TAIL1269,AL4,reset_seat;partial_lighting;reset_galley;reset_panel;latent_resolved_water_waste
FL5695,TAIL1269,AL4,reset_lighting;reset_galley;partial_water_waste
FL5696,TAIL1269,AL4,reset_seat;reset_lighting;reset_panel;reset_water_waste
FL5708,TAIL1269,AL4,partial_seat;reset_lighting;reset_panel
FL5709,TAIL1269,AL4,partial_seat;reset_lighting;reset_panel
FL5710,TAIL1269,AL4,partial_lighting;partial_galley;reset_panel;reset_water_waste
FL5713,TAIL1269,AL4,reset_seat;reset_lighting;reset_galley;reset_panel;reset_water_waste
FL5717,TAIL1269,AL4,partial_seat;reset_lighting;reset_galley
FL5719,TAIL1270,AL3,reset_seat;reset_lighting;partial_galley;reset_water_waste
FL5720,TAIL1270,AL3,reset_lighting;partial_galley;partial_water_waste
FL5721,TAIL1270,AL3,reset_seat;partial_panel;reset_water_waste
FL5722,TAIL1270,AL3,reset_seat;reset_lighting;partial_galley;reset_panel
FL5725,TAIL1270,AL3,partial_seat;reset_lighting;partial_galley
FL5726,TAIL1270,AL3,reset_seat;partial_lighting;reset_galley;partial_panel;partial_water_waste
FL5731,TAIL1270,AL3,partial_seat;reset_lighting;reset_galley;reset_panel
FL5734,TAIL1271,AL2,reset_lighting;reset_panel;partial_water_waste
FL5735,TAIL1271,AL2,reset_seat;reset_lighting;partial_galley;reset_water_waste
FL5736,TAIL1271,AL2,partial_seat;partial_galley;reset_panel
FL5737,TAIL1271,AL2,reset_galley
FL5746,TAIL1271,AL2,reset_lighting;reset_galley;reset_panel
FL5750,TAIL1271,AL2,partial_seat;reset_lighting;reset_galley;reset_panel;reset_water_waste
FL5752,TAIL1272,AL1,reset_seat;reset_lighting;latent_resolved_galley;reset_panel;reset_water_waste
FL5753,TAIL1272,AL1,reset_lighting;reset_panel;partial_water_waste
FL5754,TAIL1272,AL1,partial_seat;reset_lighting;partial_galley;reset_panel;partial_water_waste
FL5755,TAIL1272,AL1,reset_seat;partial_galley;reset_panel
FL5759,TAIL1272,AL1,partial_seat;reset_galley;partial_water_waste
FL5761,TAIL1273,AL4,reset_seat;reset_lighting;partial_galley;partial_panel;reset_water_waste
FL5762,TAIL1273,AL4,partial_seat;reset_lighting;partial_galley;partial_panel
FL5763,TAIL1273,AL4,reset_lighting;reset_galley;latent_resolved_galley
FL5764,TAIL1273,AL4,partial_seat;partial_panel
FL5766,TAIL1273,AL4,partial_seat;reset_galley;partial_panel;reset_water_waste
FL5770,TAIL1273,AL4,reset_seat;partial_lighting;reset_galley;reset_panel;reset_water_waste
FL5780,TAIL1273,AL4,reset_seat;partial_lighting;reset_galley;reset_panel;reset_water_waste
FL5784,TAIL1274,AL4,reset_seat;reset_lighting;reset_panel
FL5785,TAIL1274,AL4,reset_seat;reset_galley;reset_panel;reset_water_waste
FL5793,TAIL1274,AL4,reset_seat;reset_lighting;partial_galley;reset_panel
FL5795,TAIL1274,AL4,reset_seat;partial_lighting;partial_galley;reset_panel;reset_water_waste
FL5802,TAIL1274,AL4,reset_lighting;reset_galley;partial_panel;reset_water_waste
FL5803,TAIL1275,AL4,partial_seat;reset_lighting;reset_water_waste
FL5804,TAIL1275,AL4,partial_seat;partial_lighting;reset_galley;reset_panel;reset_water_waste
FL5805,TAIL1275,AL4,reset_seat;reset_panel;reset_water_waste
FL5809,TAIL1275,AL4,partial_seat;reset_lighting;reset_panel;reset_water_waste
FL5814,TAIL1275,AL4,reset_seat;partial_lighting;reset_galley;partial_panel;reset_water_waste
FL5816,TAIL1276,AL1,reset_seat;reset_lighting
FL5817,TAIL1276,AL1,partial_seat;reset_galley;reset_panel
FL5821,TAIL1276,AL1,reset_seat;reset_lighting;reset_water_waste
FL5836,TAIL1276,AL1,reset_seat;reset_lighting;reset_galley;reset_panel;reset_water_waste
FL5842,TAIL1277,AL1,reset_seat;reset_lighting;reset_panel
FL5843,TAIL1277,AL1,reset_seat;reset_galley;reset_water_waste
FL5848,TAIL1277,AL1,reset_seat;reset_lighting;partial_galley;reset_panel;reset_water_waste
FL5856,TAIL1277,AL1,partial_seat;reset_lighting;reset_galley;partial_panel;reset_water_waste
FL5860,TAIL1277,AL1,reset_seat;reset_lighting;partial_galley;reset_panel
FL5862,TAIL1278,AL4,partial_seat;partial_lighting;partial_galley;reset_water_waste
FL5863,TAIL1278,AL4,reset_lighting;reset_galley;reset_panel
FL5864,TAIL1278,AL4,partial_seat;partial_lighting;partial_galley;partial_panel
FL5865,TAIL1278,AL4,partial_lighting;partial_galley;reset_water_waste
FL5866,TAIL1278,AL4,partial_lighting;reset_galley;reset_panel;partial_water_waste
FL5867,TAIL1278,AL4,partial_seat;reset_galley;reset_panel;reset_water_waste
FL5870,TAIL1278,AL4,partial_lighting;partial_galley;partial_panel;reset_water_waste
FL5878,TAIL1278,AL4,partial_seat;partial_lighting;partial_panel;reset_water_waste
FL5882,TAIL1278,AL4,reset_seat;reset_galley;reset_panel;reset_water_waste
FL5887,TAIL1278,AL4,reset_seat;reset_galley;reset_panel;reset_water_waste
FL5891,TAIL1278,AL4,reset_seat;reset_panel;partial_water_waste
FL5892,TAIL1278,AL4,partial_lighting;partial_galley;reset_panel
FL5893,TAIL1279,AL4,reset_lighting;partial_water_waste
FL5894,TAIL1279,AL4,partial_seat;reset_lighting;reset_panel
FL5895,TAIL1279,AL4,reset_seat;reset_lighting;partial_galley;reset_panel;reset_water_waste
FL5900,TAIL1279,AL4,reset_lighting;partial_panel;reset_water_waste
FL5905,TAIL1279,AL4,reset_seat;partial_water_waste
FL5906,TAIL1279,AL4,partial_seat;reset_lighting;reset_galley
FL5915,TAIL1280,AL3,reset_seat;partial_galley
FL5916,TAIL1280,AL3,reset_seat;reset_lighting;partial_galley;reset_panel;partial_water_waste
FL5917,TAIL1280,AL3,reset_lighting;partial_galley;reset_water_waste
FL5926,TAIL1280,AL3,reset_lighting;reset_galley;reset_panel;reset_water_waste
FL5931,TAIL1280,AL3,partial_seat;reset_galley;reset_panel
FL5933,TAIL1281,AL2,reset_seat;reset_lighting;partial_galley;reset_panel;reset_water_waste
FL5935,TAIL1281,AL2,reset_seat;partial_lighting;reset_galley;reset_panel
FL5942,TAIL1281,AL2,reset_lighting;reset_galley;reset_panel;reset_water_waste
FL5946,TAIL1281,AL2,reset_seat;reset_lighting;reset_galley;reset_panel;partial_water_waste
FL5951,TAIL1282,AL4,reset_galley;reset_panel
FL5952,TAIL1282,AL4,reset_seat;reset_lighting;reset_galley;reset_panel;partial_water_waste
FL5955,TAIL1282,AL4,reset_seat;reset_lighting;reset_galley;reset_panel
FL5964,TAIL1282,AL4,reset_seat;partial_lighting;reset_galley;partial_panel;partial_water_waste
FL5967,TAIL1283,AL2,reset_lighting;latent_resolved_galley;reset_panel;reset_water_waste
FL5968,TAIL1283,AL2,partial_lighting
FL5969,TAIL1283,AL2,reset_seat;latent_resolved_seat;reset_lighting;partial_galley;partial_panel;partial_water_waste
FL5975,TAIL1283,AL2,reset_seat;partial_lighting;reset_galley;partial_panel;reset_water_waste
FL5980,TAIL1283,AL2,partial_seat;reset_panel;reset_water_waste
FL5983,TAIL1283,AL2,reset_seat;reset_panel;partial_water_waste
FL5984,TAIL1283,AL2,reset_seat;partial_panel;reset_water_waste
FL5985,TAIL1283,AL2,partial_seat;partial_lighting;reset_galley;reset_panel;partial_water_waste
FL5989,TAIL1284,AL2,reset_panel;reset_water_waste
FL5990,TAIL1284,AL2,reset_seat;partial_lighting;reset_panel;reset_water_waste
FL5991,TAIL1284,AL2,reset_seat;reset_lighting;partial_galley;reset_panel;reset_water_waste
FL5992,TAIL1284,AL2,reset_seat;partial_lighting;partial_galley;partial_panel;reset_water_waste
FL5995,TAIL1284,AL2,reset_seat;partial_lighting;reset_galley;reset_panel;reset_water_waste
FL6002,TAIL1284,AL2,reset_lighting;partial_galley;partial_panel
FL6003,TAIL1284,AL2,reset_galley;reset_panel;reset_water_waste
FL6008,TAIL1284,AL2,partial_lighting;partial_galley;reset_panel;reset_water_waste
FL6009,TAIL1285,AL2,reset_galley;reset_panel;reset_water_waste
FL6010,TAIL1285,AL2,reset_seat;reset_galley;reset_water_waste
FL6013,TAIL1285,AL2,reset_lighting;reset_galley;reset_water_waste
FL6019,TAIL1286,AL2,partial_lighting;reset_galley;reset_panel;reset_water_waste
FL6020,TAIL1286,AL2,reset_lighting;partial_galley;reset_panel;reset_water_waste
FL6021,TAIL1286,AL2,partial_seat;reset_lighting;reset_galley;partial_panel
FL6022,TAIL1286,AL2,partial_lighting;partial_galley
FL6023,TAIL1286,AL2,reset_seat;partial_lighting;reset_galley
FL6028,TAIL1286,AL2,reset_seat;partial_galley;reset_water_waste
FL6034,TAIL1286,AL2,partial_seat;reset_galley;reset_panel;reset_water_waste
FL6037,TAIL1287,AL1,partial_seat;partial_lighting;partial_galley;reset_panel
FL6038,TAIL1287,AL1,reset_lighting
FL6039,TAIL1287,AL1,partial_seat;reset_lighting;reset_galley;reset_water_waste
FL6043,TAIL1287,AL1,reset_seat;reset_lighting;reset_galley;reset_panel;partial_water_waste
FL6054,TAIL1288,AL2,reset_lighting;partial_galley;partial_panel;reset_water_waste
FL6055,TAIL1288,AL2,reset_seat;reset_panel;partial_water_waste
FL6056,TAIL1288,AL2,reset_seat;reset_lighting;partial_galley;reset_panel;partial_water_waste
FL6057,TAIL1288,AL2,reset_seat;reset_lighting;partial_galley;partial_panel;partial_water_waste
FL6063,TAIL1288,AL2,partial_seat;reset_lighting;reset_panel
FL6071,TAIL1288,AL2,reset_seat;reset_lighting;reset_panel;reset_water_waste
FL6072,TAIL1289,AL2,reset_seat;reset_lighting;reset_galley;reset_panel
FL6073,TAIL1289,AL2,reset_seat;reset_lighting;partial_galley;reset_panel;partial_water_waste
FL6074,TAIL1289,AL2,reset_seat;reset_galley;partial_panel
FL6075,TAIL1289,AL2,reset_lighting;reset_galley;reset_panel;reset_water_waste
FL6081,TAIL1289,AL2,reset_seat;partial_lighting;reset_galley
FL6087,TAIL1289,AL2,partial_seat;partial_galley;partial_panel;partial_water_waste
FL6091,TAIL1290,AL1,reset_seat;reset_galley;partial_panel;partial_water_waste
FL6092,TAIL1290,AL1,reset_seat;reset_lighting;reset_panel;partial_water_waste
FL6105,TAIL1290,AL1,reset_lighting;reset_galley;partial_panel;partial_water_waste
FL6109,TAIL1291,AL4,reset_seat;partial_lighting;reset_galley;reset_water_waste
FL6110,TAIL1291,AL4,reset_seat;reset_lighting
FL6111,TAIL1291,AL4,reset_seat;reset_lighting;partial_panel;reset_water_waste
FL6113,TAIL1291,AL4,reset_panel;partial_water_waste
FL6118,TAIL1291,AL4,reset_seat;reset_lighting;reset_galley;reset_panel;reset_water_waste
FL6125,TAIL1291,AL4,partial_seat;reset_galley;reset_panel;partial_water_waste
FL6126,TAIL1292,AL1,reset_seat;reset_lighting;partial_galley;reset_panel;reset_water_waste
FL6127,TAIL1292,AL1,reset_seat;partial_galley;partial_panel;latent_resolved_panel;reset_water_waste
FL6128,TAIL1292,AL1,reset_seat;reset_lighting;partial_galley;reset_panel;reset_water_waste
FL6132,TAIL1292,AL1,reset_seat;reset_lighting;partial_panel;reset_water_waste
FL6135,TAIL1292,AL1,reset_seat;reset_galley;reset_panel;partial_water_waste
FL6141,TAIL1293,AL1,partial_seat;partial_galley;partial_water_waste
FL6142,TAIL1293,AL1,reset_seat;reset_lighting;reset_galley;partial_panel
FL6143,TAIL1293,AL1,reset_lighting;partial_galley;reset_panel;reset_water_waste
FL6154,TAIL1293,AL1,reset_seat;reset_lighting;reset_galley;partial_water_waste;latent_resolved_water_waste
FL6158,TAIL1294,AL4,reset_seat;partial_lighting;partial_galley
FL6159,TAIL1294,AL4,reset_seat;reset_lighting;reset_galley;reset_water_waste
FL6161,TAIL1294,AL4,reset_seat;reset_lighting;reset_galley;reset_panel;reset_water_waste
FL6166,TAIL1294,AL4,reset_seat;partial_lighting;reset_panel;reset_water_waste
FL6171,TAIL1294,AL4,reset_seat;reset_lighting;reset_water_waste
FL6174,TAIL1294,AL4,reset_lighting;reset_galley;reset_panel;reset_water_waste
FL6181,TAIL1294,AL4,reset_seat;reset_lighting;partial_panel
FL6184,TAIL1295,AL3,reset_seat;reset_lighting;reset_galley
FL6186,TAIL1295,AL3,reset_lighting;reset_galley;reset_panel;partial_water_waste
FL6188,TAIL1295,AL3,reset_seat;partial_panel;reset_water_waste
FL6189,TAIL1295,AL3,reset_panel;reset_water_waste
FL6190,TAIL1295,AL3,partial_seat;partial_lighting;partial_galley;partial_water_waste
FL6192,TAIL1295,AL3,partial_seat;reset_lighting;partial_galley;reset_panel
FL6198,TAIL1295,AL3,partial_water_waste
FL6199,TAIL1295,AL3,reset_lighting;reset_galley;reset_panel;partial_water_waste
FL6201,TAIL1295,AL3,partial_lighting;partial_galley;partial_panel;reset_water_waste
FL6203,TAIL1296,AL1,reset_lighting;partial_galley;reset_panel
FL6204,TAIL1296,AL1,reset_lighting;reset_galley;reset_panel;reset_water_waste;latent_resolved_water_waste
FL6205,TAIL1296,AL1,reset_galley;partial_panel;reset_water_waste
FL6206,TAIL1296,AL1,partial_seat;partial_lighting;partial_galley;partial_panel;partial_water_waste
FL6207,TAIL1296,AL1,partial_seat;partial_lighting;partial_panel
FL6214,TAIL1296,AL1,reset_seat;reset_panel
FL6218,TAIL1297,AL1,partial_lighting;partial_galley;reset_panel
FL6219,TAIL1297,AL1,reset_seat;reset_galley;partial_water_waste
FL6220,TAIL1297,AL1,reset_seat;reset_lighting;partial_galley;reset_panel;reset_water_waste
FL6230,TAIL1297,AL1,reset_panel;partial_water_waste
FL6241,TAIL1298,AL2,partial_galley;reset_panel
FL6242,TAIL1298,AL2,reset_lighting;latent_resolved_galley;reset_panel;partial_water_waste
FL6243,TAIL1298,AL2,partial_seat;partial_lighting;partial_galley;reset_panel;partial_water_waste
FL6244,TAIL1298,AL2,reset_seat;reset_lighting;partial_galley;reset_panel;reset_water_waste
FL6250,TAIL1298,AL2,reset_seat;partial_lighting;reset_galley;reset_panel
FL6253,TAIL1298,AL2,reset_seat;reset_lighting;partial_galley;partial_panel;reset_water_waste
FL6257,TAIL1299,AL4,reset_seat;reset_lighting;reset_galley;reset_panel;reset_water_waste
FL6261,TAIL1299,AL4,reset_galley;reset_panel
