flight_id,tail_id,client_id,split,departure
FL1412,TAIL1024,AL4,train,2025-01-06T02:49:39.665790
FL1413,TAIL1024,AL4,train,2025-01-06T08:55:11.432210
FL1414,TAIL1024,AL4,train,2025-01-06T15:37:29.041939
FL1415,TAIL1024,AL4,train,2025-01-06T22:32:48.502204
FL1416,TAIL1024,AL4,train,2025-01-07T01:46:20.634227
FL1417,TAIL1024,AL4,val,2025-01-07T12:10:01.692258
FL1418,TAIL1024,AL4,val,2025-01-07T19:08:54.612026
FL1419,TAIL1024,AL4,test,2025-01-08T03:05:36.567438
FL1420,TAIL1024,AL4,test,2025-01-08T05:48:06.644327
FL1421,TAIL1024,AL4,test,2025-01-08T14:59:24.154821
FL1422,TAIL1025,AL1,train,2025-01-02T00:00:00
FL1423,TAIL1025,AL1,train,2025-01-02T03:09:08.868233
FL1424,TAIL1025,AL1,train,2025-01-02T07:24:42.924113
FL1425,TAIL1025,AL1,train,2025-01-02T13:23:04.298555
FL1426,TAIL1025,AL1,train,2025-01-02T21:08:53.208244
FL1427,TAIL1025,AL1,train,2025-01-03T00:22:07.591283
FL1428,TAIL1025,AL1,train,2025-01-03T05:48:35.395462
FL1429,TAIL1025,AL1,train,2025-01-03T11:28:50.671469
FL1430,TAIL1025,AL1,train,2025-01-03T17:40:32.524354
FL1431,TAIL1025,AL1,train,2025-01-04T03:26:29.762308
FL1432,TAIL1025,AL1,train,2025-01-04T09:30:57.832633
FL1433,TAIL1025,AL1,val,2025-01-04T12:06:58.514623
FL1434,TAIL1025,AL1,val,2025-01-04T18:19:10.675489
FL1435,TAIL1025,AL1,test,2025-01-05T00:28:17.680793
FL1436,TAIL1025,AL1,test,2025-01-05T05:30:40.503976
FL1437,TAIL1025,AL1,test,2025-01-05T10:42:15.735852
FL1438,TAIL1026,AL1,train,2025-01-01T21:00:00
FL1439,TAIL1026,AL1,train,2025-01-02T01:35:27.613108
FL1440,TAIL1026,AL1,train,2025-01-02T08:27:54.556603
FL1441,TAIL1026,AL1,train,2025-01-02T16:17:03.679283
FL1442,TAIL1026,AL1,train,2025-01-02T22:17:20.927057
FL1443,TAIL1026,AL1,train,2025-01-03T08:24:00.079641
FL1444,TAIL1026,AL1,train,2025-01-03T10:59:29.786558
FL1445,TAIL1026,AL1,train,2025-01-03T15:23:06.414986
FL1446,TAIL1026,AL1,train,2025-01-03T21:24:51.257819
FL1447,TAIL1026,AL1,train,2025-01-04T01:49:53.508141
FL1448,TAIL1026,AL1,val,2025-01-04T05:11:13.011552
FL1449,TAIL1026,AL1,val,2025-01-04T10:53:37.995436
FL1450,TAIL1026,AL1,test,2025-01-04T16:10:29.213774
FL1451,TAIL1026,AL1,test,2025-01-04T19:34:46.375291
FL1452,TAIL1026,AL1,test,2025-01-05T02:24:03.556246
FL1453,TAIL1027,AL1,train,2025-01-03T16:00:00
FL1454,TAIL1027,AL1,train,2025-01-04T02:07:50.068896
FL1455,TAIL1027,AL1,train,2025-01-04T07:11:57.318365
FL1456,TAIL1027,AL1,train,2025-01-04T11:49:14.394753
FL1457,TAIL1027,AL1,train,2025-01-04T16:24:34.358358
FL1458,TAIL1027,AL1,train,2025-01-04T23:10:49.639235
FL1459,TAIL1027,AL1,train,2025-01-05T08:26:25.179172
FL1460,TAIL1027,AL1,train,2025-01-05T10:52:13.317515
FL1461,TAIL1027,AL1,train,2025-01-05T16:49:40.841034
FL1462,TAIL1027,AL1,train,2025-01-05T22:09:20.977024
FL1463,TAIL1027,AL1,train,2025-01-06T02:33:01.080608
FL1464,TAIL1027,AL1,val,2025-01-06T10:00:09.571090
FL1465,TAIL1027,AL1,val,2025-01-06T15:37:16.578353
FL1466,TAIL1027,AL1,test,2025-01-06T21:46:54.308529
FL1467,TAIL1027,AL1,test,2025-01-07T03:43:39.588893
FL1468,TAIL1027,AL1,test,2025-01-07T11:59:24.332892
FL1469,TAIL1027,AL1,test,2025-01-07T19:05:57.956075
FL1470,TAIL1028,AL2,train,2025-01-02T08:00:00
FL1471,TAIL1028,AL2,train,2025-01-02T19:57:38.665206
FL1472,TAIL1028,AL2,train,2025-01-03T04:30:24.559068
FL1473,TAIL1028,AL2,train,2025-01-03T10:36:57.395151
FL1474,TAIL1028,AL2,train,2025-01-03T18:07:28.146400
FL1475,TAIL1028,AL2,train,2025-01-04T02:00:25.773837
FL1476,TAIL1028,AL2,train,2025-01-04T10:17:19.544710
FL1477,TAIL1028,AL2,train,2025-01-04T14:18:43.999622
FL1478,TAIL1028,AL2,train,2025-01-04T16:40:55.929676
FL1479,TAIL1028,AL2,train,2025-01-04T23:23:50.619567
FL1480,TAIL1028,AL2,train,2025-01-05T09:27:03.604516
FL1481,TAIL1028,AL2,train,2025-01-05T14:37:38.547907
FL1482,TAIL1028,AL2,train,2025-01-05T22:21:12.648315
FL1483,TAIL1028,AL2,val,2025-01-06T02:26:07.291908
FL1484,TAIL1028,AL2,val,2025-01-06T09:54:50.585920
FL1485,TAIL1028,AL2,test,2025-01-06T19:01:45.953889
FL1486,TAIL1028,AL2,test,2025-01-06T23:03:10.900422
FL1487,TAIL1028,AL2,test,2025-01-07T05:23:06.666256
FL1488,TAIL1028,AL2,test,2025-01-07T11:44:39.994139
FL1489,TAIL1029,AL2,train,2025-01-02T05:00:00
FL1490,TAIL1029,AL2,train,2025-01-02T09:28:09.629853
FL1491,TAIL1029,AL2,train,2025-01-02T14:21:13.423690
FL1492,TAIL1029,AL2,train,2025-01-02T17:00:55.059495
FL1493,TAIL1029,AL2,train,2025-01-02T21:01:53.135758
FL1494,TAIL1029,AL2,train,2025-01-03T07:07:25.956006
FL1495,TAIL1029,AL2,train,2025-01-03T12:27:45.116659
FL1496,TAIL1029,AL2,train,2025-01-03T18:33:08.694415
FL1497,TAIL1029,AL2,train,2025-01-04T00:28:10.459462
FL1498,TAIL1029,AL2,train,2025-01-04T04:52:29.067066
FL1499,TAIL1029,AL2,train,2025-01-04T08:53:40.125927
FL1500,TAIL1029,AL2,val,2025-01-04T12:51:29.985420
FL1501,TAIL1029,AL2,val,2025-01-04T18:41:06.002052
FL1502,TAIL1029,AL2,test,2025-01-05T02:01:39.414303
FL1503,TAIL1029,AL2,test,2025-01-05T07:50:14.553943
FL1504,TAIL1029,AL2,test,2025-01-05T14:03:17.161395
FL1505,TAIL1029,AL2,test,2025-01-05T21:37:16.769349
FL1506,TAIL1030,AL1,train,2025-01-04T02:00:00
FL1507,TAIL1030,AL1,train,2025-01-04T05:03:18.810117
FL1508,TAIL1030,AL1,train,2025-01-04T10:35:40.986513
FL1509,TAIL1030,AL1,train,2025-01-04T19:25:43.425677
FL1510,TAIL1030,AL1,train,2025-01-04T22:16:18.474418
FL1511,TAIL1030,AL1,train,2025-01-05T03:02:12.424011
FL1512,TAIL1030,AL1,train,2025-01-05T07:35:46.690183
FL1513,TAIL1030,AL1,train,2025-01-05T12:40:31.784415
FL1514,TAIL1030,AL1,train,2025-01-05T16:28:52.496552
FL1515,TAIL1030,AL1,val,2025-01-05T20:14:48.290872
FL1516,TAIL1030,AL1,val,2025-01-06T02:19:58.528480
FL1517,TAIL1030,AL1,test,2025-01-06T05:58:11.949817
FL1518,TAIL1030,AL1,test,2025-01-06T09:23:39.184335
FL1519,TAIL1030,AL1,test,2025-01-06T17:55:57.092510
FL1520,TAIL1031,AL3,train,2025-01-01T08:00:00
FL1521,TAIL1031,AL3,train,2025-01-01T19:31:06.364127
FL1522,TAIL1031,AL3,train,2025-01-02T01:51:27.204674
FL1523,TAIL1031,AL3,train,2025-01-02T08:54:52.828200
FL1524,TAIL1031,AL3,train,2025-01-02T16:01:15.662800
FL1525,TAIL1031,AL3,train,2025-01-02T20:17:58.695172
FL1526,TAIL1031,AL3,train,2025-01-02T23:45:12.984379
FL1527,TAIL1031,AL3,train,2025-01-03T01:52:17.952697
FL1528,TAIL1031,AL3,train,2025-01-03T15:15:03.250998
FL1529,TAIL1031,AL3,train,2025-01-03T21:28:45.942279
FL1530,TAIL1031,AL3,train,2025-01-04T03:12:09.512073
FL1531,TAIL1031,AL3,train,2025-01-04T10:06:50.621629
FL1532,TAIL1031,AL3,train,2025-01-04T19:26:08.354587
FL1533,TAIL1031,AL3,val,2025-01-05T00:22:32.315491
FL1534,TAIL1031,AL3,val,2025-01-05T06:14:11.019887
FL1535,TAIL1031,AL3,test,2025-01-05T11:50:51.312302
FL1536,TAIL1031,AL3,test,2025-01-05T16:43:11.974397
FL1537,TAIL1031,AL3,test,2025-01-06T00:50:44.944383
FL1538,TAIL1031,AL3,test,2025-01-06T03:42:50.221480
FL1539,TAIL1032,AL4,train,2025-01-01T16:00:00
FL1540,TAIL1032,AL4,train,2025-01-02T05:47:13.220655
FL1541,TAIL1032,AL4,train,2025-01-02T15:29:28.938471
FL1542,TAIL1032,AL4,train,2025-01-02T19:10:20.616463
FL1543,TAIL1032,AL4,train,2025-01-03T08:39:20.427823
FL1544,TAIL1032,AL4,train,2025-01-03T13:14:15.288338
FL1545,TAIL1032,AL4,train,2025-01-03T20:56:47.089945
FL1546,TAIL1032,AL4,train,2025-01-04T03:09:36.888435
FL1547,TAIL1032,AL4,train,2025-01-04T10:45:17.514159
FL1548,TAIL1032,AL4,train,2025-01-05T00:03:22.801321
FL1549,TAIL1032,AL4,train,2025-01-05T14:24:21.404769
FL1550,TAIL1032,AL4,train,2025-01-05T18:52:01.246407
FL1551,TAIL1032,AL4,val,2025-01-05T22:55:26.458663
FL1552,TAIL1032,AL4,val,2025-01-06T02:33:01.009620
FL1553,TAIL1032,AL4,test,2025-01-06T18:07:34.301370
FL1554,TAIL1032,AL4,test,2025-01-07T00:09:41.519197
FL1555,TAIL1032,AL4,test,2025-01-07T05:13:00.924691
FL1556,TAIL1032,AL4,test,2025-01-07T14:34:32.178659
FL1557,TAIL1033,AL4,train,2025-01-01T20:00:00
FL1558,TAIL1033,AL4,train,2025-01-02T04:28:42.114839
FL1559,TAIL1033,AL4,train,2025-01-02T08:39:32.139313
FL1560,TAIL1033,AL4,train,2025-01-02T18:29:05.396108
FL1561,TAIL1033,AL4,train,2025-01-03T01:06:23.094014
FL1562,TAIL1033,AL4,train,2025-01-03T05:44:41.874722
FL1563,TAIL1033,AL4,train,2025-01-03T13:59:37.718394
FL1564,TAIL1033,AL4,train,2025-01-03T20:22:12.411522
FL1565,TAIL1033,AL4,train,2025-01-04T04:32:20.342224
FL1566,TAIL1033,AL4,train,2025-01-04T09:41:52.605327
FL1567,TAIL1033,AL4,train,2025-01-04T16:06:06.468495
FL1568,TAIL1033,AL4,val,2025-01-05T04:14:06.018167
FL1569,TAIL1033,AL4,val,2025-01-05T07:37:16.928613
FL1570,TAIL1033,AL4,test,2025-01-05T14:24:35.544246
FL1571,TAIL1033,AL4,test,2025-01-05T19:16:04.224550
FL1572,TAIL1033,AL4,test,2025-01-05T23:33:17.621295
FL1573,TAIL1034,AL3,train,2025-01-03T04:00:00
FL1574,TAIL1034,AL3,train,2025-01-03T12:52:48.850910
FL1575,TAIL1034,AL3,train,2025-01-03T20:09:31.684521
FL1576,TAIL1034,AL3,train,2025-01-04T01:36:21.815849
FL1577,TAIL1034,AL3,train,2025-01-04T09:28:26.223676
FL1578,TAIL1034,AL3,train,2025-01-04T13:45:42.531109
FL1579,TAIL1034,AL3,train,2025-01-04T19:35:11.959854
FL1580,TAIL1034,AL3,train,2025-01-04T22:44:00.789407
FL1581,TAIL1034,AL3,train,2025-01-05T10:29:13.428357
FL1582,TAIL1034,AL3,train,2025-01-05T20:47:08.180916
FL1583,TAIL1034,AL3,train,2025-01-06T03:30:27.733547
FL1584,TAIL1034,AL3,val,2025-01-06T08:55:57.986610
FL1585,TAIL1034,AL3,val,2025-01-06T18:03:32.018829
FL1586,TAIL1034,AL3,test,2025-01-06T22:24:03.326828
FL1587,TAIL1034,AL3,test,2025-01-07T06:40:48.241216
FL1588,TAIL1034,AL3,test,2025-01-07T15:29:06.236346
FL1589,TAIL1034,AL3,test,2025-01-07T19:28:09.822579
FL1590,TAIL1035,AL4,train,2025-01-04T01:00:00
FL1591,TAIL1035,AL4,train,2025-01-04T06:37:49.548848
FL1592,TAIL1035,AL4,train,2025-01-04T10:25:41.422842
FL1593,TAIL1035,AL4,train,2025-01-04T22:32:00.481386
FL1594,TAIL1035,AL4,train,2025-01-05T04:44:28.911363
FL1595,TAIL1035,AL4,train,2025-01-05T11:09:28.727405
FL1596,TAIL1035,AL4,train,2025-01-05T15:31:39.243945
FL1597,TAIL1035,AL4,train,2025-01-06T04:04:57.480014
FL1598,TAIL1035,AL4,train,2025-01-06T09:27:54.108377
FL1599,TAIL1035,AL4,train,2025-01-06T12:34:29.596097
FL1600,TAIL1035,AL4,train,2025-01-07T03:23:38.290378
FL1601,TAIL1035,AL4,train,2025-01-07T07:54:42.664774
FL1602,TAIL1035,AL4,train,2025-01-07T16:46:12.593723
FL1603,TAIL1035,AL4,val,2025-01-07T21:37:52.086329
FL1604,TAIL1035,AL4,val,2025-01-08T05:47:42.658246
FL1605,TAIL1035,AL4,test,2025-01-08T12:40:18.738905
FL1606,TAIL1035,AL4,test,2025-01-08T15:03:02.087320
FL1607,TAIL1035,AL4,test,2025-01-08T20:20:16.551520
FL1608,TAIL1035,AL4,test,2025-01-08T23:34:35.390286
FL1609,TAIL1036,AL1,train,2025-01-02T01:00:00
FL1610,TAIL1036,AL1,train,2025-01-02T04:01:05.792469
FL1611,TAIL1036,AL1,train,2025-01-02T07:00:55.455624
FL1612,TAIL1036,AL1,train,2025-01-02T09:39:27.299908
FL1613,TAIL1036,AL1,train,2025-01-02T19:17:58.597058
FL1614,TAIL1036,AL1,train,2025-01-03T01:11:49.860639
FL1615,TAIL1036,AL1,train,2025-01-03T11:28:43.133255
FL1616,TAIL1036,AL1,train,2025-01-03T15:23:47.266478
FL1617,TAIL1036,AL1,train,2025-01-04T00:51:28.599032
FL1618,TAIL1036,AL1,train,2025-01-04T05:51:22.035437
FL1619,TAIL1036,AL1,train,2025-01-04T10:41:52.022872
FL1620,TAIL1036,AL1,val,2025-01-04T16:51:59.117019
FL1621,TAIL1036,AL1,val,2025-01-05T01:36:45.484520
FL1622,TAIL1036,AL1,test,2025-01-05T07:12:17.693258
FL1623,TAIL1036,AL1,test,2025-01-05T11:21:12.225381
FL1624,TAIL1036,AL1,test,2025-01-05T17:40:22.025762
FL1625,TAIL1037,AL3,train,2025-01-01T20:00:00
FL1626,TAIL1037,AL3,train,2025-01-01T23:14:25.120795
FL1627,TAIL1037,AL3,train,2025-01-02T05:04:15.548424
FL1628,TAIL1037,AL3,train,2025-01-02T14:58:19.249731
FL1629,TAIL1037,AL3,train,2025-01-02T19:09:03.591320
FL1630,TAIL1037,AL3,train,2025-01-03T04:09:42.918427
FL1631,TAIL1037,AL3,train,2025-01-03T15:42:20.982031
FL1632,TAIL1037,AL3,train,2025-01-04T06:14:07.302515
FL1633,TAIL1037,AL3,train,2025-01-04T14:23:07.572945
FL1634,TAIL1037,AL3,train,2025-01-04T19:52:27.764657
FL1635,TAIL1037,AL3,train,2025-01-05T01:45:50.761009
FL1636,TAIL1037,AL3,train,2025-01-05T09:21:57.926507
FL1637,TAIL1037,AL3,train,2025-01-05T13:40:19.111635
FL1638,TAIL1037,AL3,val,2025-01-05T21:44:25.679642
FL1639,TAIL1037,AL3,val,2025-01-06T02:27:57.297402
FL1640,TAIL1037,AL3,test,2025-01-06T08:37:46.791906
FL1641,TAIL1037,AL3,test,2025-01-06T21:41:35.668492
FL1642,TAIL1037,AL3,test,2025-01-07T01:47:46.817092
FL1643,TAIL1037,AL3,test,2025-01-07T12:45:32.030401
FL1644,TAIL1038,AL3,train,2025-01-03T18:00:00
FL1645,TAIL1038,AL3,train,2025-01-04T00:39:50.773010
FL1646,TAIL1038,AL3,train,2025-01-04T08:35:19.515245
FL1647,TAIL1038,AL3,train,2025-01-04T15:00:07.330395
FL1648,TAIL1038,AL3,train,2025-01-05T00:22:02.422885
FL1649,TAIL1038,AL3,train,2025-01-05T07:47:20.164522
FL1650,TAIL1038,AL3,train,2025-01-05T18:31:03.518446
FL1651,TAIL1038,AL3,val,2025-01-06T00:21:18.527575
FL1652,TAIL1038,AL3,test,2025-01-06T07:47:52.310607
FL1653,TAIL1038,AL3,test,2025-01-06T15:35:48.342522
FL1654,TAIL1038,AL3,test,2025-01-07T03:22:24.350982
FL1655,TAIL1039,AL4,train,2025-01-02T00:00:00
FL1656,TAIL1039,AL4,train,2025-01-02T07:13:29.589480
FL1657,TAIL1039,AL4,train,2025-01-02T13:19:54.824540
FL1658,TAIL1039,AL4,train,2025-01-02T18:35:25.139874
FL1659,TAIL1039,AL4,train,2025-01-03T05:15:07.423820
FL1660,TAIL1039,AL4,train,2025-01-03T09:11:05.318723
FL1661,TAIL1039,AL4,train,2025-01-03T16:49:23.257003
FL1662,TAIL1039,AL4,train,2025-01-03T22:41:53.792273
FL1663,TAIL1039,AL4,train,2025-01-04T03:11:47.752481
FL1664,TAIL1039,AL4,train,2025-01-04T07:41:54.062340
FL1665,TAIL1039,AL4,train,2025-01-04T14:16:44.550884
FL1666,TAIL1039,AL4,train,2025-01-04T20:40:04.567164
FL1667,TAIL1039,AL4,train,2025-01-05T01:59:31.048295
FL1668,TAIL1039,AL4,train,2025-01-05T14:55:00.532981
FL1669,TAIL1039,AL4,train,2025-01-05T19:14:42.548617
FL1670,TAIL1039,AL4,val,2025-01-05T23:22:05.650359
FL1671,TAIL1039,AL4,val,2025-01-06T06:27:47.122009
FL1672,TAIL1039,AL4,val,2025-01-06T20:41:17.024368
FL1673,TAIL1039,AL4,test,2025-01-07T01:40:33.293155
FL1674,TAIL1039,AL4,test,2025-01-07T05:04:27.917689
FL1675,TAIL1039,AL4,test,2025-01-07T07:57:03.809018
FL1676,TAIL1039,AL4,test,2025-01-07T14:41:06.859558
FL1677,TAIL1040,AL2,train,2025-01-02T20:00:00
FL1678,TAIL1040,AL2,train,2025-01-02T22:26:21.603868
FL1679,TAIL1040,AL2,train,2025-01-03T04:09:08.537575
FL1680,TAIL1040,AL2,train,2025-01-03T12:16:54.157944
FL1681,TAIL1040,AL2,train,2025-01-03T17:43:18.828734
FL1682,TAIL1040,AL2,train,2025-01-03T22:04:41.919158
FL1683,TAIL1040,AL2,train,2025-01-04T03:29:13.083929
FL1684,TAIL1040,AL2,train,2025-01-04T08:49:53.047253
FL1685,TAIL1040,AL2,train,2025-01-04T17:16:54.202733
FL1686,TAIL1040,AL2,val,2025-01-05T00:33:13.924721
FL1687,TAIL1040,AL2,test,2025-01-05T03:32:58.798811
FL1688,TAIL1040,AL2,test,2025-01-05T12:38:09.390362
FL1689,TAIL1040,AL2,test,2025-01-05T19:03:25.704131
FL1690,TAIL1041,AL3,train,2025-01-02T17:00:00
FL1691,TAIL1041,AL3,train,2025-01-02T22:58:29.474273
FL1692,TAIL1041,AL3,train,2025-01-03T05:23:19.892500
FL1693,TAIL1041,AL3,train,2025-01-03T11:31:24.565082
FL1694,TAIL1041,AL3,train,2025-01-03T22:44:46.033428
FL1695,TAIL1041,AL3,train,2025-01-04T02:55:42.935177
FL1696,TAIL1041,AL3,train,2025-01-04T16:35:50.167574
FL1697,TAIL1041,AL3,train,2025-01-04T23:04:22.100952
FL1698,TAIL1041,AL3,train,2025-01-05T09:04:34.951358
FL1699,TAIL1041,AL3,train,2025-01-05T21:36:22.946983
FL1700,TAIL1041,AL3,train,2025-01-06T10:25:44.964660
FL1701,TAIL1041,AL3,train,2025-01-06T19:06:04.133607
FL1702,TAIL1041,AL3,train,2025-01-07T05:09:37.646274
FL1703,TAIL1041,AL3,train,2025-01-07T12:55:39.910747
FL1704,TAIL1041,AL3,val,2025-01-08T00:34:14.498252
FL1705,TAIL1041,AL3,val,2025-01-08T12:13:32.836807
FL1706,TAIL1041,AL3,val,2025-01-08T18:17:43.229815
FL1707,TAIL1041,AL3,test,2025-01-09T04:36:05.373326
FL1708,TAIL1041,AL3,test,2025-01-09T14:31:22.812870
FL1709,TAIL1041,AL3,test,2025-01-09T18:55:52.869624
FL1710,TAIL1041,AL3,test,2025-01-10T00:27:34.200967
FL1711,TAIL1042,AL1,train,2025-01-02T01:00:00
FL1712,TAIL1042,AL1,train,2025-01-02T08:18:52.415681
FL1713,TAIL1042,AL1,train,2025-01-02T12:30:46.410571
FL1714,TAIL1042,AL1,train,2025-01-02T17:44:36.697938
FL1715,TAIL1042,AL1,train,2025-01-03T01:59:44.151236
FL1716,TAIL1042,AL1,train,2025-01-03T05:05:17.659916
FL1717,TAIL1042,AL1,train,2025-01-03T08:40:36.573195
FL1718,TAIL1042,AL1,train,2025-01-03T14:52:12.950863
FL1719,TAIL1042,AL1,train,2025-01-03T20:45:22.756449
FL1720,TAIL1042,AL1,train,2025-01-04T09:49:36.210545
FL1721,TAIL1042,AL1,train,2025-01-04T12:53:53.893319
FL1722,TAIL1042,AL1,train,2025-01-04T15:40:06.774214
FL1723,TAIL1042,AL1,train,2025-01-04T20:51:37.153729
FL1724,TAIL1042,AL1,train,2025-01-05T01:28:39.280137
FL1725,TAIL1042,AL1,train,2025-01-05T08:10:26.788795
FL1726,TAIL1042,AL1,val,2025-01-05T19:36:39.517764
FL1727,TAIL1042,AL1,val,2025-01-06T03:22:40.920868
FL1728,TAIL1042,AL1,val,2025-01-06T06:26:02.360732
FL1729,TAIL1042,AL1,test,2025-01-06T13:13:13.609898
FL1730,TAIL1042,AL1,test,2025-01-06T17:18:00.812727
FL1731,TAIL1042,AL1,test,2025-01-06T21:15:16.379527
FL1732,TAIL1042,AL1,test,2025-01-07T03:48:35.573324
FL1733,TAIL1043,AL4,train,2025-01-03T20:00:00
FL1734,TAIL1043,AL4,train,2025-01-04T02:39:05.312750
FL1735,TAIL1043,AL4,train,2025-01-04T13:38:25.897571
FL1736,TAIL1043,AL4,train,2025-01-04T21:25:57.504990
FL1737,TAIL1043,AL4,train,2025-01-05T01:19:27.408886
FL1738,TAIL1043,AL4,train,2025-01-05T07:08:23.259476
FL1739,TAIL1043,AL4,train,2025-01-05T11:48:51.049629
FL1740,TAIL1043,AL4,train,2025-01-05T16:58:29.436575
FL1741,TAIL1043,AL4,train,2025-01-06T01:26:22.076036
FL1742,TAIL1043,AL4,train,2025-01-06T07:22:41.754869
FL1743,TAIL1043,AL4,train,2025-01-06T13:18:23.650666
FL1744,TAIL1043,AL4,train,2025-01-06T23:54:28.344523
FL1745,TAIL1043,AL4,val,2025-01-07T03:31:51.013580
FL1746,TAIL1043,AL4,val,2025-01-07T16:35:08.307756
FL1747,TAIL1043,AL4,test,2025-01-07T22:01:34.512309
FL1748,TAIL1043,AL4,test,2025-01-08T04:40:06.002665
FL1749,TAIL1043,AL4,test,2025-01-08T09:06:27.365362
FL1750,TAIL1043,AL4,test,2025-01-08T17:26:09.319155
FL1751,TAIL1044,AL4,train,2025-01-03T16:00:00
FL1752,TAIL1044,AL4,train,2025-01-03T18:09:22.500061
FL1753,TAIL1044,AL4,train,2025-01-03T23:54:07.782529
FL1754,TAIL1044,AL4,train,2025-01-04T06:45:56.620399
FL1755,TAIL1044,AL4,train,2025-01-04T12:12:43.537846
FL1756,TAIL1044,AL4,train,2025-01-04T16:17:09.868477
FL1757,TAIL1044,AL4,train,2025-01-04T21:10:04.430114
FL1758,TAIL1044,AL4,train,2025-01-05T02:15:55.213986
FL1759,TAIL1044,AL4,train,2025-01-05T08:40:09.586695
FL1760,TAIL1044,AL4,val,2025-01-05T16:10:26.121465
FL1761,TAIL1044,AL4,test,2025-01-05T19:12:55.771107
FL1762,TAIL1044,AL4,test,2025-01-06T05:19:18.858122
FL1763,TAIL1044,AL4,test,2025-01-06T08:07:45.221490
FL1764,TAIL1045,AL4,train,2025-01-01T11:00:00
FL1765,TAIL1045,AL4,train,2025-01-01T20:34:16.146030
FL1766,TAIL1045,AL4,train,2025-01-02T06:18:57.132561
FL1767,TAIL1045,AL4,train,2025-01-02T10:45:05.968711
FL1768,TAIL1045,AL4,train,2025-01-02T15:03:50.764104
FL1769,TAIL1045,AL4,train,2025-01-02T21:46:33.779427
FL1770,TAIL1045,AL4,train,2025-01-03T02:04:19.976685
FL1771,TAIL1045,AL4,train,2025-01-03T07:12:28.059490
FL1772,TAIL1045,AL4,train,2025-01-03T14:07:23.267107
FL1773,TAIL1045,AL4,train,2025-01-03T16:59:19.576012
FL1774,TAIL1045,AL4,train,2025-01-03T19:55:48.857976
FL1775,TAIL1045,AL4,train,2025-01-04T01:00:45.994450
FL1776,TAIL1045,AL4,val,2025-01-04T04:30:44.506368
FL1777,TAIL1045,AL4,val,2025-01-04T09:42:56.885449
FL1778,TAIL1045,AL4,test,2025-01-04T13:27:58.167129
FL1779,TAIL1045,AL4,test,2025-01-04T21:50:34.156906
FL1780,TAIL1045,AL4,test,2025-01-05T01:43:05.266434
FL1781,TAIL1045,AL4,test,2025-01-05T06:56:59.915941
FL1782,TAIL1046,AL4,train,2025-01-02T02:00:00
FL1783,TAIL1046,AL4,train,2025-01-02T09:58:51.332509
FL1784,TAIL1046,AL4,train,2025-01-02T18:51:59.373034
FL1785,TAIL1046,AL4,train,2025-01-03T02:03:22.308769
FL1786,TAIL1046,AL4,train,2025-01-03T05:19:29.750626
FL1787,TAIL1046,AL4,train,2025-01-03T14:27:23.133950
FL1788,TAIL1046,AL4,train,2025-01-03T18:30:27.187351
FL1789,TAIL1046,AL4,train,2025-01-04T03:48:28.554022
FL1790,TAIL1046,AL4,train,2025-01-04T12:31:42.066750
FL1791,TAIL1046,AL4,train,2025-01-04T18:41:23.396782
FL1792,TAIL1046,AL4,train,2025-01-05T03:05:53.626077
FL1793,TAIL1046,AL4,val,2025-01-05T13:40:27.568626
FL1794,TAIL1046,AL4,val,2025-01-05T17:19:46.728367
FL1795,TAIL1046,AL4,test,2025-01-06T00:30:59.142101
FL1796,TAIL1046,AL4,test,2025-01-06T03:02:45.585886
FL1797,TAIL1046,AL4,test,2025-01-06T08:35:42.732383
FL1798,TAIL1047,AL3,train,2025-01-02T23:00:00
FL1799,TAIL1047,AL3,train,2025-01-03T11:44:51.593611
FL1800,TAIL1047,AL3,train,2025-01-03T16:31:39.325603
FL1801,TAIL1047,AL3,train,2025-01-03T18:49:36.509374
FL1802,TAIL1047,AL3,train,2025-01-04T00:11:05.853812
FL1803,TAIL1047,AL3,train,2025-01-04T03:00:26.563507
FL1804,TAIL1047,AL3,train,2025-01-04T12:18:35.830559
FL1805,TAIL1047,AL3,train,2025-01-04T22:50:29.981431
FL1806,TAIL1047,AL3,train,2025-01-05T08:24:05.493402
FL1807,TAIL1047,AL3,train,2025-01-05T14:53:04.236324
FL1808,TAIL1047,AL3,train,2025-01-05T23:16:01.670882
FL1809,TAIL1047,AL3,train,2025-01-06T10:26:55.045113
FL1810,TAIL1047,AL3,train,2025-01-06T23:40:37.929272
FL1811,TAIL1047,AL3,train,2025-01-07T10:42:14.689490
FL1812,TAIL1047,AL3,val,2025-01-07T19:21:56.072958
FL1813,TAIL1047,AL3,val,2025-01-08T01:37:24.882991
FL1814,TAIL1047,AL3,val,2025-01-08T08:32:24.809863
FL1815,TAIL1047,AL3,test,2025-01-08T13:59:41.804958
FL1816,TAIL1047,AL3,test,2025-01-08T21:43:32.389901
FL1817,TAIL1047,AL3,test,2025-01-09T00:52:14.588090
FL1818,TAIL1047,AL3,test,2025-01-09T13:22:56.637535
FL1819,TAIL1048,AL1,train,2025-01-02T19:00:00
FL1820,TAIL1048,AL1,train,2025-01-03T00:49:48.335091
FL1821,TAIL1048,AL1,train,2025-01-03T04:06:14.752704
FL1822,TAIL1048,AL1,train,2025-01-03T07:56:39.118793
FL1823,TAIL1048,AL1,train,2025-01-03T15:54:25.869727
FL1824,TAIL1048,AL1,train,2025-01-03T18:19:37.307550
