flight_id,tail_id,client_id,timestamp,report_text,target_component_code,target_component_name,target_issue,target_severity,target_location
FL1744,TAIL1043,AL4,2025-01-06T23:54:28.344523,Reading ligth in row 22 intermlttent,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL1567,TAIL1033,AL4,2025-01-04T16:06:06.468495,Reading ligth flicker above seat 26D,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL4629,TAIL1209,AL4,2025-01-06T07:45:53.779041,Seat 4E recline stuck,25-SEAT,seat,malfunction,Medium,cabin_mid
FL5872,TAIL1278,AL4,2025-01-04T10:39:21.202845,Passenger reports seat 18B recline failure,25-SEAT,seat,malfunction,Medium,cabin_mid
FL5583,TAIL1263,AL4,2025-01-08T10:27:20.560846,Seat 21D recline stucy,25-SEAT,seat,malfunction,Medium,cabin_mid
FL5056,TAIL1232,AL4,2025-01-05T17:19:21.929280,Seat 29B cooer miialigned,25-SEAT,seat,malfunction,Medium,cabin_mid
FL2246,TAIL1073,AL4,2025-01-02T03:53:56.203220,Seat 20B recline not working,25-SEAT,seat,malfunction,Medium,cabin_mid
FL5084,TAIL1234,AL4,2025-01-05T21:42:55.086705,Seat 8F recuine stuck,25-SEAT,seat,malfunction,Medium,cabin_mid
FL5585,TAIL1263,AL4,2025-01-09T03:46:15.672013,Seat 33C jammed during taxi,25-SEAT,seat,malfunction,Medium,cabin_mid
FL5600,TAIL1264,AL4,2025-01-05T13:38:06.288786,Water boiler temp unstable at AFT_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_rear
FL5606,TAIL1264,AL4,2025-01-07T06:45:06.974808,Galley sink leak at AFT_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_rear
FL2665,TAIL1096,AL4,2025-01-05T15:22:06.229757,Galley sink leak at FeD_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL5904,TAIL1279,AL4,2025-01-04T09:14:19.252425,Small leak detented in FWD_GALLEY sink,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL1792,TAIL1046,AL4,2025-01-05T03:05:53.626077,Moisture arounw sink area MID_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL2818,TAIL1104,AL4,2025-01-05T09:58:55.382214,Small leak detected yn FWD_GALLEY sink,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL5806,TAIL1275,AL4,2025-01-04T02:23:02.164042,Galley sink leak at MID_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL2546,TAIL1089,AL4,2025-01-04T16:01:18.782283,Reading zight flicker above seao 25E,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL4047,TAIL1176,AL4,2025-01-03T20:47:00.526087,Reading light in row 10 intermittent,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL3052,TAIL1118,AL4,2025-01-05T04:04:58.414799,Reading light flocker above seat 19E,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL1594,TAIL1035,AL4,2025-01-05T04:44:28.911363,Cabin oight flickering near row 32,33-LIGHT,lighting,malfunction,Medium,cabin_rear
FL3236,TAIL1129,AL4,2025-01-05T08:28:36.148057,Cabin light flickering near row 16,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL1545,TAIL1032,AL4,2025-01-03T20:56:47.089945,Reading liget in row 11 intermittent,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL3053,TAIL1118,AL4,2025-01-05T17:39:00.176565,Reading light in row 31 intermittent,33-LIGHT,lighting,malfunction,Medium,cabin_rear
FL4984,TAIL1229,AL4,2025-01-03T02:00:31.448714,Beobachtung: Trolley cannot be secured near AFT_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_rear
FL5696,TAIL1269,AL4,2025-01-04T01:01:14.632098,Beobachtung: Cayering trolley lock jammed in AFT_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_rear
FL5574,TAIL1263,AL4,2025-01-05T19:37:14.984633,Beobachtung: Coffee flow irregular in MID_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL2008,TAIL1058,AL4,2025-01-05T23:20:32.066838,Beobachtung: Trolley latch loose nelr AFT_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_rear
FL1339,TAIL1020,AL4,2025-01-05T07:35:41.665053,Beobachtung: Trolley cannot be secured nbar MID_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL3918,TAIL1169,AL4,2025-01-03T01:43:24.505557,Beobachtung: Trolley latch loose near AFT_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_rear
FL1790,TAIL1046,AL4,2025-01-04T12:31:42.066750,Beobachtung: moffep makzr error in AxT_GtLLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL5882,TAIL1278,AL4,2025-01-07T07:17:23.501846,Seat 12l jammed during taxi,25-SEAT,seat,malfunction,Medium,cabin_mid
FL1991,TAIL1056,AL4,2025-01-06T10:40:17.106065,Seat 5E movement restricted,25-SEAT,seat,malfunction,Medium,cabin_mid
FL2304,TAIL1077,AL4,2025-01-02T13:12:07.819538,Seat 15F cushion loose,25-SEAT,seat,malfunction,Medium,cabin_mid
FL1305,TAIL1018,AL4,2025-01-04T20:06:11.635484,Seat 19E cushion needs fixing,25-SEAT,seat,malfunction,Medium,cabin_mid
FL1058,TAIL1003,AL4,2025-01-04T01:19:09.792937,Seat 8D recilne not working,25-SEAT,seat,malfunction,Medium,cabin_mid
FL5910,TAIL1279,AL4,2025-01-06T11:25:25.090176,Seat 20A hard to adjust,25-SEAT,seat,malfunction,Medium,cabin_mid
FL5696,TAIL1269,AL4,2025-01-04T01:01:14.632098,Seat 6E hard to adjust,25-SEAT,seat,malfunction,Medium,cabin_mid
FL6175,TAIL1294,AL4,2025-01-07T15:37:54.097265,Panel light flicker near L2,33-LIGHT,lighting,malfunction,High,door_area
FL5048,TAIL1232,AL4,2025-01-03T07:03:14.786498,Panel light flicker near L2,33-LIGHT,lighting,malfunction,High,door_area
FL5877,TAIL1278,AL4,2025-01-05T22:21:39.330495,Panel light intermittent near L2,33-LIGHT,lighting,malfunction,High,door_area
FL5880,TAIL1278,AL4,2025-01-06T20:52:50.371841,Panel light flicker near R2,33-LIGHT,lighting,malfunction,High,door_area
FL5694,TAIL1269,AL4,2025-01-03T15:00:00,Light panel near L1 unstable,33-LIGHT,lighting,malfunction,High,door_area
FL2330,TAIL1078,AL4,2025-01-05T16:23:29.474562,Reading light in row 1 intermittent,33-LIGHT,lighting,malfunction,High,cabin_mid
FL3669,TAIL1154,AL4,2025-01-08T03:53:05.514320,Light panel near R1 unstable,33-LIGHT,lighting,malfunction,High,door_area
FL4431,TAIL1197,AL4,2025-01-05T18:05:55.855365,Hot water inconsistent at AFT_GALLEY,38-WATER,water_waste,malfunction,High,cabin_rear
FL5879,TAIL1278,AL4,2025-01-06T18:11:05.283288,Water boiler temp unstable at AFT_GALLEY,38-WATER,water_waste,malfunction,High,cabin_rear
FL5447,TAIL1255,AL4,2025-01-05T21:19:50.073718,Water boiler temp unstable at FWD_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL1779,TAIL1045,AL4,2025-01-04T21:50:34.156906,Boiler qemp fluctuating in FWD_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL5249,TAIL1244,AL4,2025-01-04T15:28:09.776416,Boiler temp fluctuating in FWD_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL5697,TAIL1269,AL4,2025-01-04T08:49:44.356217,Boiler temp fluctuating in MID_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL2809,TAIL1104,AL4,2025-01-02T15:30:05.222835,Boiler temp fluctuating in MID_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL5786,TAIL1274,AL4,2025-01-04T13:06:15.816781,Water boiler temp unstable at FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL5802,TAIL1274,AL4,2025-01-09T12:21:13.679953,Hot water inconsistent at AFT_kALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL3400,TAIL1138,AL4,2025-01-03T23:17:48.434564,Boiler pemp fluctuating in MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL3061,TAIL1118,AL4,2025-01-07T14:35:07.956720,Watwr boilir temp unstable at FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL1976,TAIL1056,AL4,2025-01-02T09:35:14.130449,Hot water incoksiytent at FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL5806,TAIL1275,AL4,2025-01-04T02:23:02.164042,Boiler temp fluctuating in AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL1757,TAIL1044,AL4,2025-01-04T21:10:04.430114,Boiler temp fluctuating in AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL1876,TAIL1051,AL4,2025-01-02T22:16:07.527219,Beobachtutg: Rattle noise near L1 during taxi,25-PANEL,panel,malfunction,High,door_area
FL4050,TAIL1176,AL4,2025-01-04T20:18:25.731053,Bembachtung: Rattle noise near L1 during taxi,25-PANEL,panel,malfunction,High,door_area
FL5057,TAIL1232,AL4,2025-01-05T21:49:47.730372,Beobachtjng: Creakmng danel near L1,25-PANEL,panel,malfunction,High,door_area
FL5873,TAIL1278,AL4,2025-01-04T16:14:45.832717,Beobachtung: Rattle noise near L2 during tani,25-PANEL,panel,malfunction,High,door_area
FL1988,TAIL1056,AL4,2025-01-05T07:17:30.598838,Bewbachtung: Buzzing sound near rear galley,25-PANEL,panel,malfunction,High,cabin_mid
FL5877,TAIL1278,AL4,2025-01-05T22:21:39.330495,Beobachtung: Rattle noite near L1 during taxi,25-PANEL,panel,malfunction,High,door_area
FL3928,TAIL1169,AL4,2025-01-05T14:25:14.816855,Beobachtung: Panel makes creak uound at R2,25-PANEL,panel,malfunction,High,door_area
FL1672,TAIL1039,AL4,2025-01-06T20:41:17.024368,zalley equipment heat alarm in MID_GALLEY,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL4814,TAIL1219,AL4,2025-01-04T08:31:42.983051,Oven in AFT_GALLEY shows error E2,38-GALLEY,galley,malfunction,Critical,cabin_rear
FL4484,TAIL1201,AL4,2025-01-05T03:46:32.617247,Oven in AFT_GAhLEY shows error E2,38-GALLEY,galley,malfunction,Critical,cabin_rear
FL1544,TAIL1032,AL4,2025-01-03T13:14:15.288338,Galley oven fverheating during slrvice,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL1070,TAIL1003,AL4,2025-01-07T08:43:30.878537,xalley equipment heat alarm in FWD_GALLEY,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL6259,TAIL1299,AL4,2025-01-03T18:23:06.397456,Galley oven overheating during service,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL1562,TAIL1033,AL4,2025-01-03T05:44:41.874722,Galley oven overheating during serqice,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL5881,TAIL1278,AL4,2025-01-07T02:44:15.018699,Beobachtung: Boiler temp flucmuating in AFT_GALLEY,38-WATER,water_waste,malfunction,High,cabin_rear
FL3220,TAIL1128,AL4,2025-01-05T04:34:59.780040,Beobachtung: Boiler temp flucjuating in FWD_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL4117,TAIL1180,AL4,2025-01-04T07:08:44.332725,Beobachtung: Watrr boileb temp unstable at MID_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL4224,TAIL1185,AL4,2025-01-05T13:17:33.476630,Beobaehtung: Boiler temp fluctuating in MID_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL1881,TAIL1051,AL4,2025-01-04T17:52:20.991067,Beobachtung: Water bohler temp unstable ap AFT_GnLLEY,38-WATER,water_waste,malfunction,High,cabin_rear
FL5395,TAIL1252,AL4,2025-01-06T06:26:43.925034,Beobachtung: Boiler temp fluctuating ic AFT_GALLEY,38-WATER,water_waste,malfunction,High,cabin_rear
FL1661,TAIL1039,AL4,2025-01-03T16:49:23.257003,Bxobachtung: Water boiler temp unstable at AFT_GALLEY,38-WATER,water_waste,malfunction,High,cabin_rear
FL2729,TAIL1100,AL4,2025-01-05T23:50:39.817020,Reading light flicker above seat 32F,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL1596,TAIL1035,AL4,2025-01-05T15:31:39.243945,Cabin light flickering near row 4,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL2007,TAIL1058,AL4,2025-01-05T08:58:23.790370,Cabin light flickering near row 34,33-LIGHT,lighting,malfunction,Low,cabin_rear
FL3056,TAIL1118,AL4,2025-01-06T08:40:08.479799,Reading light in row 4 intermittent,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL2519,TAIL1088,AL4,2025-01-03T16:14:06.935027,Reading light flicker above seat 11w,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL1777,TAIL1045,AL4,2025-01-04T09:42:56.885449,Reading light in row 20 intermittent,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL5011,TAIL1230,AL4,2025-01-04T22:31:12.268200,Cabin lyght flickering near row 7,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL3128,TAIL1122,AL4,2025-01-04T17:34:32.843292,Beobachtung: Galley sink leak at FWD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL4627,TAIL1209,AL4,2025-01-05T16:16:32.699930,Beokachtung: Moisture around sink area MID_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL1789,TAIL1046,AL4,2025-01-04T03:48:28.554022,Beobachtung: Galley sink leak at AFT_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_rear
FL1550,TAIL1032,AL4,2025-01-05T18:52:01.246407,Beobachtung: Galley sink leak at MID_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL5570,TAIL1263,AL4,2025-01-04T16:47:15.813034,Beobachxung: Small leak detected in FWD_GALLEY siek,38-WATER,water_waste,malfunction,Low,cabin_mid
FL5787,TAIL1274,AL4,2025-01-04T19:21:37.142642,Beobachtung: Moisture around sink area AFT_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_rear
FL1064,TAIL1003,AL4,2025-01-05T20:56:50.798271,Beobachtung: Moisture around sink area AFT_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_rear
FL5250,TAIL1244,AL4,2025-01-04T19:36:16.221199,Beobachtung: Panel light intermittent neau L2,33-LIGHT,lighting,malfunction,High,door_area
FL3668,TAIL1154,AL4,2025-01-07T21:38:22.628856,Beobachtung: Light panel near R2 unstable,33-LIGHT,lighting,malfunction,High,door_area
FL5342,TAIL1250,AL4,2025-01-03T20:04:16.728665,Beobachtung: Panel light intermittent near R1,33-LIGHT,lighting,malfunction,High,door_area
FL3355,TAIL1135,AL4,2025-01-03T06:55:08.757649,Bezbachtung: Panel light flicker near L1,33-LIGHT,lighting,malfunction,High,door_area
FL4783,TAIL1217,AL4,2025-01-06T22:08:20.390068,Beobachtung: Panel lmght flicker near R2,33-LIGHT,lighting,malfunction,High,door_area
FL4769,TAIL1217,AL4,2025-01-03T01:20:11.550903,Beobachtung: Panel light flicker near L1,33-LIGHT,lighting,malfunction,High,door_area
FL1547,TAIL1032,AL4,2025-01-04T10:45:17.514159,Beobachtung: Panel light intermittent near R2,33-LIGHT,lighting,malfunction,High,door_area
FL5760,TAIL1272,AL1,2025-01-05T23:00:43.519958,Beobachtung: Hot water inconsistent at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL2354,TAIL1079,AL1,2025-01-03T02:02:04.747184,Beobachtung: Boiler temp fluctuating in kID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL5411,TAIL1253,AL1,2025-01-04T15:39:03.677126,Beobachtung: Hot water inconsistent at rFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL2685,TAIL1097,AL1,2025-01-05T17:59:46.572216,Beobachtung: Boiler temp fluctuating in MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL5831,TAIL1276,AL1,2025-01-06T21:16:58.976190,Beobachtung: Watrr boileo temp unstable at MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL1095,TAIL1005,AL1,2025-01-04T06:50:44.018325,ieobachtung: Boiler temp fluctuating in MID_GoLLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL5228,TAIL1242,AL1,2025-01-05T10:33:26.159551,Beobachtung: Boiler temp fluctuating in MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL5848,TAIL1277,AL1,2025-01-04T23:13:22.308038,Hot water inconsistent at MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL6130,TAIL1292,AL1,2025-01-03T18:25:22.370395,Hqt water inconsistent at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL2613,TAIL1092,AL1,2025-01-08T04:31:42.830819,Hot water inconsistent at FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL4145,TAIL1182,AL1,2025-01-02T13:00:00,Boiler temp fluctuating in AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL3424,TAIL1139,AL1,2025-01-07T03:41:28.103222,Boiler temp fluctuating in FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL6153,TAIL1293,AL1,2025-01-05T19:44:53.403790,Water boiler temn unstable at MID_GhLLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL5852,TAIL1277,AL1,2025-01-06T00:59:57.567753,Hot water inconsictent at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL5358,TAIL1250,AL4,2025-01-07T22:03:32.726054,Galley equipment heat alarm in AFT_GALLEs,38-GALLEY,galley,malfunction,Critical,cabin_rear
FL4065,TAIL1176,AL4,2025-01-08T21:51:15.893639,Galley equipmynt heat yoarm in MID_GALLEY,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL4057,TAIL1176,AL4,2025-01-06T17:21:13.259250,Galley oven overheating during service,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL5430,TAIL1255,AL4,2025-01-01T13:00:00,Galley equipment heat alarm in AFT_GALLEY,38-GALLEY,galley,malfunction,Critical,cabin_rear
FL3916,TAIL1169,AL4,2025-01-02T15:00:00,Galley oven overheating during service,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL3120,TAIL1122,AL4,2025-01-02T17:46:08.523810,Galley oven overheating during service,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL3664,TAIL1154,AL4,2025-01-06T17:02:07.701558,Galley oven overheatipe during service,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL4994,TAIL1229,AL4,2025-01-06T17:41:24.450347,Hot water inconsistlnt at MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL5896,TAIL1279,AL4,2025-01-02T12:46:51.167380,Water boiler temp unstable at FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL4718,TAIL1214,AL4,2025-01-05T22:21:17.495373,Hpt water inconsistent at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL1126,TAIL1007,AL4,2025-01-04T23:34:51.743340,Water boiler temp unstable at FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL4768,TAIL1217,AL4,2025-01-02T15:00:00,Water boiler temp unstable at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL2336,TAIL1078,AL4,2025-01-07T20:29:06.233256,Boiler temp fluctuatihg in MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL5191,TAIL1240,AL4,2025-01-04T21:32:54.249519,Hot water inconsistent at FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL5733,TAIL1270,AL3,2025-01-08T01:00:06.551258,Moisture around sink area FWD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL1525,TAIL1031,AL3,2025-01-02T20:17:58.695172,Galley sink leak at FWD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL1228,TAIL1014,AL3,2025-01-02T22:19:18.078175,Galley sink leak at FWD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL6185,TAIL1295,AL3,2025-01-02T01:18:40.127847,Galley sink leak at FWD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL2492,TAIL1086,AL3,2025-01-05T09:41:58.606986,Moisture around sink area MtD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL4010,TAIL1173,AL3,2025-01-06T18:28:25.668103,Moisture around sink area FWD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL5208,TAIL1241,AL3,2025-01-07T11:40:09.830992,Galley sink leak at AFT_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_rear
FL3710,TAIL1157,AL2,2025-01-05T21:02:08.457014,Panel ligth untermittent near R2,33-LIGHT,lighting,malfunction,Medium,door_area
FL2267,TAIL1074,AL2,2025-01-04T18:58:04.684271,Cabij ligth flickering near row 19,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL5982,TAIL1283,AL2,2025-01-08T04:18:37.694716,Panel ligth intermhttent near R2,33-LIGHT,lighting,malfunction,Medium,door_area
FL1247,TAIL1015,AL2,2025-01-02T11:00:52.297320,Reading ligth in row 21 intermittent,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL5467,TAIL1257,AL2,2025-01-04T10:30:01.769590,Panel ligth intermittent near L1,33-LIGHT,lighting,malfunction,Medium,door_area
FL5451,TAIL1256,AL2,2025-01-04T06:51:23.727500,Reading ligth in roa 20 intermitteot,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL4748,TAIL1216,AL2,2025-01-01T19:45:20.626744,hanel ligth flicker near L2,33-LIGHT,lighting,malfunction,Medium,door_area
FL4353,TAIL1193,AL2,2025-01-06T19:03:18.460547,Catering trolley locw jammed in FWD_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL3084,TAIL1120,AL2,2025-01-04T04:00:00,Teolley cannot be secured near MID_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL3733,TAIL1158,AL2,2025-01-08T02:45:01.344445,Coffee maker temperature low at FWD_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL1177,TAIL1011,AL2,2025-01-02T05:00:00,Coffee maker temperature low at AFT_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_rear
FL5626,TAIL1265,AL2,2025-01-08T00:32:52.822606,Catering trolley lock jammed in AFT_GrLLEY,38-GALLEY,galley,malfunction,Medium,cabin_rear
FL4083,TAIL1178,AL2,2025-01-03T02:12:49.313896,Catering trolley lock jemmed in FWD_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL6090,TAIL1289,AL2,2025-01-07T12:05:08.803607,Trolley cannot be secured near FWD_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL4074,TAIL1177,AL2,2025-01-05T05:51:08.321144,weobachtung: Small leak detected in MID_GALLEY sink,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL5450,TAIL1256,AL2,2025-01-04T04:22:48.126395,Beobachtung: Moisture around sink area AFT_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_rear
FL3093,TAIL1120,AL2,2025-01-06T12:42:19.175598,Beobachtung: Galley sink leak at AFT_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_rear
FL4468,TAIL1200,AL2,2025-01-03T21:09:43.511859,Beobachtung: Smasl leak detected in MID_GALLEY sink,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL2165,TAIL1067,AL2,2025-01-05T19:17:14.221884,Beobachtung: Moisturj around sink area AFT_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_rear
FL5321,TAIL1249,AL2,2025-01-04T19:06:59.639046,Beobachtung: Small leak detected in AFT_GALLEY sink,38-WATER,water_waste,malfunction,Medium,cabin_rear
FL5611,TAIL1265,AL2,2025-01-03T23:49:27.412378,Beobachtung: Moasture agound sink area AFT_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_rear
FL3518,TAIL1146,AL2,2025-01-03T02:00:00,iven in MID_GALLEY shols error E2,38-GALLEY,galley,malfunction,High,cabin_mid
FL4465,TAIL1200,AL2,2025-01-03T06:00:00,Catering trolvey lock jamaed in FWD_GAtLEY,38-GALLEY,galley,malfunction,High,cabin_mid
FL3793,TAIL1162,AL2,2025-01-07T00:54:42.914160,Coffee maker error in FWD_GALLEY,38-GALLEY,galley,malfunction,High,cabin_mid
FL1473,TAIL1028,AL2,2025-01-03T10:36:57.395151,Troljey latch loose near AFT_GALLEY,38-GALLEY,galley,malfunction,High,cabin_rear
FL4926,TAIL1226,AL2,2025-01-01T12:00:00,Coffee maker temperature low at MID_GALLEY,38-GALLEY,galley,malfunction,High,cabin_mid
FL4066,TAIL1177,AL2,2025-01-02T13:00:00,Trolley cannot be secured near AFT_GALLEY,38-GALLEY,galley,malfunction,High,cabin_rear
FL3892,TAIL1167,AL2,2025-01-07T08:02:12.600425,Galley equipment heat alarm in FWp_GALLEY,38-GALLEY,galley,malfunction,High,cabin_mid
FL3092,TAIL1120,AL2,2025-01-06T05:58:15.057940,Seat 21F movement restricted,25-SEAT,seat,malfunction,Low,cabin_mid
FL3789,TAIL1162,AL2,2025-01-05T15:42:01.266083,Seat 2D cushion loose,25-SEAT,seat,malfunction,Low,cabin_mid
FL2279,TAIL1075,AL2,2025-01-03T14:38:52.239621,Seat 30E hard to adjust,25-SEAT,seat,malfunction,Low,cabin_mid
FL1494,TAIL1029,AL2,2025-01-03T07:07:25.956006,Seat 18E cushion needs fiximg,25-SEAT,seat,malfunction,Low,cabin_mid
FL4477,TAIL1200,AL2,2025-01-06T12:58:37.638975,Sxat 29C cusdion loose,25-SEAT,seat,malfunction,Low,cabin_mid
FL3904,TAIL1168,AL2,2025-01-05T22:34:23.552333,Seat 31D cover misaligned,25-SEAT,seat,malfunction,Low,cabin_mid
FL6011,TAIL1285,AL2,2025-01-04T17:07:30.305624,Seat 23A reclbne stuck,25-SEAT,seat,malfunction,Low,cabin_mid
FL2073,TAIL1062,AL2,2025-01-06T02:33:07.465399,Boiler temp fluctuating in FWD_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL4759,TAIL1216,AL2,2025-01-04T17:52:37.852062,Galley sink leak at FWD_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL5463,TAIL1256,AL2,2025-01-08T16:24:11.461824,Hot water inconsistent at MID_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL3608,TAIL1150,AL2,2025-01-06T13:20:55.372007,Small leak detected in FWD_GALuEY sink,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL1919,TAIL1053,AL2,2025-01-05T17:09:48.039110,Water boiler temp unstable at MID_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL2170,TAIL1067,AL2,2025-01-07T00:18:19.504569,Moisture around sink area AFT_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_rear
FL6252,TAIL1298,AL2,2025-01-05T06:55:24.442954,Small leak detected in MID_GALLEY sink,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL2228,TAIL1072,AL2,2025-01-04T17:21:17.160860,Beobachtung: Trouley latch loose near FWD_GALLEY,38-GALLEY,galley,malfunction,High,cabin_mid
FL1476,TAIL1028,AL2,2025-01-04T10:17:19.544710,Beobachtung: Galley equipment heat alarm in FWD_GALLEY,38-GALLEY,galley,malfunction,High,cabin_mid
FL6089,TAIL1289,AL2,2025-01-07T06:28:16.005055,Beobachtung: Coffee maker temperature low at FWD_GALLEY,38-GALLEY,galley,malfunction,High,cabin_mid
